2017-06-10 17:42:02,824 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.210.152:45222
2017-06-10 17:42:02,824 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.210.152:45224
2017-06-10 17:42:02,824 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /192.168.210.152:45222
2017-06-10 17:42:02,825 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /192.168.210.152:45224
2017-06-10 17:42:02,828 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x15c91616a3b0002 with negotiated timeout 10000 for client /192.168.210.152:45222
2017-06-10 17:42:02,842 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x15c91616a3b0003 with negotiated timeout 10000 for client /192.168.210.152:45224
2017-06-10 17:47:42,612 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.210.152:56736
2017-06-10 17:47:42,612 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.210.152:56738
2017-06-10 17:47:42,620 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@639] - Exception causing close of session 0x0 due to java.io.IOException: Len error 1195725856
2017-06-10 17:47:42,620 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /192.168.210.152:56736 (no session established for client)
2017-06-10 17:47:42,623 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@639] - Exception causing close of session 0x0 due to java.io.IOException: Len error 1195725856
2017-06-10 17:47:42,623 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /192.168.210.152:56738 (no session established for client)
2017-06-10 17:47:42,624 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.210.152:56740
2017-06-10 17:47:42,628 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@639] - Exception causing close of session 0x0 due to java.io.IOException: Len error 1195725856
2017-06-10 17:47:42,628 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /192.168.210.152:56740 (no session established for client)
2017-06-10 17:47:42,769 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.210.152:56748
2017-06-10 17:47:42,769 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@639] - Exception causing close of session 0x0 due to java.io.IOException: Len error 1195725856
2017-06-10 17:47:42,770 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /192.168.210.152:56748 (no session established for client)
2017-06-10 17:47:47,793 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.210.152:56914
